郤正,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,郤正,ゲキセイ,ゲキセイ,0/4,*,げ[きせい,『三國志』蜀志：P.1034
郅都,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,郅都,シツト,シツト,1/3,*,し]つと,『史記』P.3132
邴原,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,邴原,ヘイゲン,ヘイゲン,0/4,*,へ[いげん,『三國志』魏志：P.350
邯鄲懷王邕,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,邯鄲懷王邕,カンタンカイオウヨウ,カンタンカイオウヨウ,8/10,*,か[んたんかいおう]よう,『三國志』魏志：P.591:しない:曹邕:邯鄲懐王邕
邢顒,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,邢顒,ケイギョウ,ケイギョウ,2/4,*,け[いぎ]ヨう,『三國志』魏志：P.382
辛毗,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,辛毗,シンピ,シンピ,0/3,*,し[んぴ,『三國志』魏志：P.695
轅固生,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,轅固生,エンコセイ,エンコセイ,0/5,*,え[んこせい,『史記』P.3122
趙雲,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,趙雲,チョウウン,チョウウン,1/4,*,ち]ヨううん,『三國志』蜀志：P.948
趙達,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,趙達,チョウタツ,チョウタツ,2/4,*,ち[ヨう]たつ,『三國志』呉志：P.1424
趙禹,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,趙禹,チョウウ,チョウウ,0/3,*,ち[ヨ]うう,『史記』P.3136
趙王幹,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,趙王幹,チョウオウカン,チョウオウカン,1/6,*,ち]ヨうおう]かん,『三國志』魏志：P.585:しない:曹幹
趙勝,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,趙勝,チョウショウ,チョウショウ,3/4,*,ち[ヨうし]ヨう,『史記』P.2365:しない:平原君
趙儼,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,趙儼,チョウゲン,チョウゲン,1/4,*,ち]ヨう]げん,『三國志』魏志：P.668
贊哀王協,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,贊哀王協,サンアイオウキョウ,サンアイオウキョウ,8/8,*,さ[んあいおう[き]ヨう,『三國志』魏志：P.590:しない:曹協:賛哀王協
賈逵,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,賈逵,カキ,カキ,1/2,*,か]き,『三國志』魏志：P.479
賈誼,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,賈誼,カギ,カギ,1/2,*,か]ぎ,『史記』P.2491:しない:賈生
賈詡,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,賈詡,カク,カク,1/2,*,か]く,『三國志』魏志：P.326
賈生,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,賈生,カセイ,カセイ,1/3,*,か]せい,『史記』P.2491:しない:賈誼
賀齊,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,賀齊,ガセイ,ガセイ,1/3,*,が]せい,『三國志』呉志：P.1377:しない:賀斉
賀邵,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,賀邵,ガショウ,ガショウ,1/3,*,が[し]ヨう,『三國志』呉志：P.1456
費詩,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,費詩,ヒシ,ヒシ,1/2,*,ひ]し,『三國志』蜀志：P.1015
費禕,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,費禕,ヒイ,ヒイ,1/2,*,ひ]い,『三國志』蜀志：P.1060
豫讓,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,豫讓,ヨジョウ,ヨジョウ,1/3,*,よ[じ]ヨう,『史記』P.2519:しない:予讓
豐愍王昂,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,豐愍王昂,ホウビンオウコウ,ホウビンオウコウ,7/8,*,ほ[うびんお[う]こう,『三國志』魏志：P.579:しない:曹昂:豊愍王昂
譙周,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,譙周,ショウシュウ,ショウシュウ,3/4,*,し[ヨうし]ユう,『三國志』蜀志：P.1027
