魏成徳,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏成徳,ギセイトク,ギセイトク,3/5,*,ぎ[せい]とく,*
魏忠賢,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏忠賢,ギチュウケン,ギチュウケン,0/5,*,ぎ[ちユうけん,*
魏徴,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏徴,ギチョウ,ギチョウ,1/3,*,ぎ[ち]ヨう,*
魏廣微,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏廣微,ギコウチョウ,ギコウチョウ,3/5,*,ぎ[こうち]ヨう,*
魏庠,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏庠,ギショウ,ギショウ,1/3,*,ぎ[し]ヨう,*
魏広微,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏広微,ギコウチョウ,ギコウチョウ,3/5,*,ぎ[こうち]ヨう,*
魏學濂,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏學濂,ギガクレン,ギガクレン,3/5,*,ぎ[がく]れん,*
魏学濂,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏学濂,ギガクレン,ギガクレン,3/5,*,ぎ[がく]れん,*
魏大中,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏大中,ギダイチュウ,ギダイチュウ,3/5,*,ぎ[だいち]ユう,*
魏冉,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏冉,ギゼン,ギゼン,1/3,*,ぎ]ぜん,*
魏兼,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏兼,ギケン,ギケン,1/3,*,ぎ]けん,*
魏公,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏公,ギコウ,ギコウ,1/3,*,ぎ]こう,*
魏伯陽,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏伯陽,ギハクヨウ,ギハクヨウ,3/5,*,ぎ[はく]よう,*
魏仁浦,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏仁浦,ギジンホ,ギジンホ,2/4,*,ぎ[じ]んほ,*
魏了翁,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏了翁,ギオウリョウ,ギオウリョウ,0/5,*,ぎ[おうり[ヨう,*
鬼谷子,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鬼谷子,キコクシ,キコクシ,2/4,*,き[こ]くし,*
鬻熊,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鬻熊,イクユウ,イクユウ,0/4,*,い[くゆう,*
鬱林王,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鬱林王,ウツリンオウ,ウツリンオウ,4/6,*,う[つりん]おう,*
鬪般,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鬪般,トウハン,トウハン,0/4,*,と[うはん,*
鬪緡,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鬪緡,トウビン,トウビン,0/4,*,と[うびん,*
鬪穀於菟,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鬪穀於菟,トウコクオト,トウコクオト,4/6,*,と[うこく]おと,*
鬪祁,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鬪祁,トウキ,トウキ,1/3,*,と]うき,*
鬪班,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鬪班,トウハン,トウハン,0/4,*,と[うはん,*
