賈詡,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,賈詡,カク,カク,1/2,*
賈生,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,賈生,カセイ,カセイ,1/3,*
賀齊,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,賀齊,ガセイ,ガセイ,1/3,*
賀邵,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,賀邵,ガショウ,ガショウ,1/3,*
費詩,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,費詩,ヒシ,ヒシ,1/2,*
費禕,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,費禕,ヒイ,ヒイ,1/2,*
豫讓,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,豫讓,ヨジョウ,ヨジョウ,1/3,*
豐愍王昂,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,豐愍王昂,ホウビンオウコウ,ホウビンオウコウ,7/8,*
譙周,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,譙周,ショウシュウ,ショウシュウ,3/4,*
諸葛誕,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,諸葛誕,ショカツタン,ショカツタン,3/5,*
諸葛瑾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,諸葛瑾,ショカツキン,ショカツキン,3/5,*
諸葛恪,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,諸葛恪,ショカツカク,ショカツカク,3/5,*
諸葛亮,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,諸葛亮,ショカツリョウ,ショカツリョウ,4/5,*
許靖,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,許靖,キョセイ,キョセイ,0/3,*
許褚,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,許褚,キョチョ,キョチョ,0/2,*
許慈,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,許慈,キョジ,キョジ,1/2,*
西門豹,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,西門豹,セイモンヒョウ,セイモンヒョウ,4/6,*
裴潛,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,裴潛,ハイセン,ハイセン,2/4,*
袁術,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,袁術,エンジュツ,エンジュツ,2/4,*
袁紹,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,袁紹,エンショウ,エンショウ,2/4,*
袁盎,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,袁盎,エンオウ,エンオウ,2/4,*
袁渙,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,袁渙,エンカン,エンカン,2/4,*
衞青,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,衞青,エイセイ,エイセイ,2/4,*
衞覬,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,衞覬,エイキ,エイキ,1/3,*
衞臻,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,衞臻,エイシン,エイシン,2/4,*
衞綰,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,衞綰,エイワン,エイワン,2/4,*
虞翻,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,虞翻,グホン,グホン,1/3,*
虞卿,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,虞卿,グケイ,グケイ,1/3,*
蘇秦,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蘇秦,ソシン,ソシン,1/3,*
蘇則,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蘇則,ソソク,ソソク,1/3,*
藺相如,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,藺相如,リンソウジョ,リンソウジョ,0/5,*
薛綜,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,薛綜,セツソウ,セツソウ,2/4,*
蕭懷王熊,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蕭懷王熊,ショウカイオウユウ,ショウカイオウユウ,6/8,*
蕭何,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蕭何,ショウカ,ショウカ,1/3,*
蔡澤,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蔡澤,サイタク,サイタク,2/4,*
蒙恬,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蒙恬,モウテン,モウテン,0/4,*
蒋琬,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蒋琬,ショウエン,ショウエン,1/4,*
蒋濟,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蒋濟,ショウセイ,ショウセイ,1/4,*
蒋欽,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蒋欽,ショウキン,ショウキン,2/4,*
董昭,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,董昭,トウショウ,トウショウ,2/4,*
董和,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,董和,トウワ,トウワ,1/3,*
董卓,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,董卓,トウタク,トウタク,0/4,*
董允,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,董允,トウイン,トウイン,0/4,*
董仲舒,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,董仲舒,トウチュウジョ,トウチュウジョ,4/5,*
萬石君,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,萬石君,バンセキクン,バンセキクン,0/6,*
華覈,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,華覈,カカク,カカク,0/3,*
華歆,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,華歆,カキン,カキン,0/3,*
華佗,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,華佗,カダ,カダ,1/2,*
莊子,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,莊子,ソウジ,ソウジ,1/3,*
莊周,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,莊周,ソウシュウ,ソウシュウ,2/4,*
荊軻,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,荊軻,ケイカ,ケイカ,1/3,*
荀況,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,荀況,ジュンキョウ,ジュンキョウ,3/4,*
荀攸,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,荀攸,ジュンユウ,ジュンユウ,1/4,*
荀彧,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,荀彧,ジュンイク,ジュンイク,1/4,*
荀子,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,荀子,ジュンシ,ジュンシ,0/3,*
荀卿,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,荀卿,ジュンケイ,ジュンケイ,2/4,*
范陽閔王矩,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,范陽閔王矩,ハンヨウビンオウク,ハンヨウビンオウク,7/9,*
范睢,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,范睢,ハンショ,ハンショ,0/3,*
英布,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,英布,エイフ,エイフ,1/3,*
臨邑殤公子上,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,臨邑殤公子上,リンユウショクコウシジョウ,リンユウショクコウシジョウ,10/11,*
臧霸,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,臧霸,ソウハ,ソウハ,1/3,*
臧洪,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,臧洪,ソウコウ,ソウコウ,0/4,*
胡質,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,胡質,コシツ,コシツ,0/3,*
胡綜,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,胡綜,コソウ,コソウ,1/3,*
胡毋生,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,胡毋生,コボセイ,コボセイ,2/4,*
聶政,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,聶政,ジョウセイ,ジョウセイ,2/4,*
老耼,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,老耼,ロウタン,ロウタン,0/4,*
老子,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,老子,ロウシ,ロウシ,0/3,*
義縱,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,義縱,ギジュウ,ギジュウ,1/3,*
簡雍,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,簡雍,カンヨウ,カンヨウ,2/4,*
管輅,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,管輅,カンロ,カンロ,0/3,*
管寧,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,管寧,カンネイ,カンネイ,2/4,*
管夷吾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,管夷吾,カンイゴ,カンイゴ,2/4,*
管仲,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,管仲,カンチュウ,カンチュウ,2/4,*
竇嬰,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,竇嬰,トウエイ,トウエイ,0/4,*
穰侯,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,穰侯,ジョウコウ,ジョウコウ,2/4,*
穀城殤公子乘,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,穀城殤公子乘,コクジョウショクコウシジョウ,コクジョウショクコウシジョウ,10/11,*
程秉,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,程秉,テイヘイ,テイヘイ,0/4,*
程普,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,程普,テイフ,テイフ,1/3,*
程昱,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,程昱,テイイク,テイイク,1/4,*
秦宓,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,秦宓,シンミツ,シンミツ,0/4,*
石奢,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,石奢,セキシャ,セキシャ,0/3,*
相殤王鑠,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,相殤王鑠,ソウショクオウレキ,ソウショクオウレキ,6/8,*
直不疑,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,直不疑,チョクフギ,チョクフギ,2/4,*
盧綰,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,盧綰,ロワン,ロワン,1/3,*
盧毓,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,盧毓,ロイク,ロイク,1/3,*
白起,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,白起,ハッキ,ハッキ,1/3,*
申公,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,申公,シンコウ,シンコウ,2/4,*
申不害,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,申不害,シンフガイ,シンフガイ,3/5,*
田豫,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,田豫,デンヨ,デンヨ,1/3,*
田疇,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,田疇,デンチュウ,デンチュウ,0/4,*
田甲,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,田甲,デンコウ,デンコウ,0/4,*
田單,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,田單,デンタン,デンタン,2/4,*
田叔,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,田叔,デンシュク,デンシュク,2/4,*
田儋,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,田儋,デンタン,デンタン,2/4,*
甘茂,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,甘茂,カンボウ,カンボウ,0/4,*
甘羅,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,甘羅,カンラ,カンラ,0/3,*
甘寧,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,甘寧,カンネイ,カンネイ,0/4,*
王觀,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王觀,オウカン,オウカン,2/4,*
王蕃,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王蕃,オウハン,オウハン,2/4,*
王蓮,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王蓮,オウレン,オウレン,2/4,*
王脩,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王脩,オウシュウ,オウシュウ,2/4,*
王肅,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王肅,オウシュク,オウシュク,2/4,*
王翦,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王翦,オウセン,オウセン,1/4,*
王粲,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王粲,オウサン,オウサン,1/4,*
王温舒,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王温舒,オウオンジョ,オウオンジョ,0/5,*
王淩,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王淩,オウリョウ,オウリョウ,2/4,*
王朗,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王朗,オウロウ,オウロウ,2/4,*
王昶,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王昶,オウジョウ,オウジョウ,2/4,*
王平,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王平,オウヘイ,オウヘイ,2/4,*
王基,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,王基,オウキ,オウキ,0/3,*
牽招,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,牽招,ケンショウ,ケンショウ,0/4,*
爰盎,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,爰盎,エンオウ,エンオウ,0/4,*
燕王宇,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,燕王宇,エンオウウ,エンオウウ,0/5,*
灌嬰,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,灌嬰,カンエイ,カンエイ,0/4,*
濮陽興,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,濮陽興,ボクヨウコウ,ボクヨウコウ,4/6,*
濟陽懷王玹,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,濟陽懷王玹,セイヨウカイオウゲン,セイヨウカイオウゲン,8/10,*
潘璋,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,潘璋,ハンショウ,ハンショウ,2/4,*
潘濬,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,潘濬,ハンシュン,ハンシュン,2/4,*
滿寵,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,滿寵,マンチョウ,マンチョウ,2/4,*
滕胤,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,滕胤,トウイン,トウイン,0/4,*
温恢,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,温恢,オンカイ,オンカイ,2/4,*
減宣,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,減宣,ゲンセン,ゲンセン,2/4,*
清河悼王貢,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,清河悼王貢,セイガトウオウコウ,セイガトウオウコウ,7/9,*
淳于髡,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,淳于髡,ジュンウコン,ジュンウコン,3/5,*
淮陰侯,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,淮陰侯,ワイインコウ,ワイインコウ,4/6,*
淩統,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,淩統,リョウトウ,リョウトウ,0/4,*
涼茂,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,涼茂,リョウボウ,リョウボウ,0/4,*
法正,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,法正,ホウセイ,ホウセイ,0/4,*
河間獻王,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,河間獻王,カカンケンオウ,カカンケンオウ,5/7,*
沛穆王林,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,沛穆王林,ハイボクオウリン,ハイボクオウリン,6/8,*
汲黯,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,汲黯,キュウアン,キュウアン,2/4,*
毛玠,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,毛玠,モウカイ,モウカイ,0/4,*
毌丘儉,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,毌丘儉,カンキュウケン,カンキュウケン,0/6,*
毋丘儉,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,毋丘儉,ブキュウケン,ブキュウケン,0/5,*
歩騭,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,歩騭,ホシツ,ホシツ,1/3,*
