蒼天,1345,1345,,名詞,一般,*,*,*,*,蒼天,ソウテン,ソウテン,0/4,*,そ[うてん,*
ゴールドルナ,1345,1345,,名詞,一般,*,*,*,*,ゴールドルナ,ゴールドルナ,ゴールドルナ,4/6,*,ご[ーるど]るな,*
ゴギョウ,1345,1345,,名詞,一般,*,*,*,*,ゴギョウ,ゴギョウ,ゴギョウ,1/3,*,ご[ぎ]ヨう,*
ゴグ,1345,1345,,名詞,一般,*,*,*,*,ゴグ,ゴグ,ゴグ,1/2,*,ご]ぐ,*
マゴグ,1345,1345,,名詞,一般,*,*,*,*,マゴグ,マゴグ,マゴグ,1/3,*,ま]ごぐ,*
ゴシャ,1345,1345,,名詞,一般,*,*,*,*,ゴシャ,ゴシャ,ゴシャ,1/2,*,ご]しヤ,*
コトル,1345,1345,,名詞,一般,*,*,*,*,コトル,コトル,コトル,1/3,*,こ]とる,*
コリニィ,1345,1345,,名詞,一般,*,*,*,*,コリニィ,コリニィ,コリニィ,0/3,*,こ[りにイ,*
コルーデ,1345,1345,,名詞,一般,*,*,*,*,コルーデ,コルーデ,コルーデ,0/4,*,こ[るーで,*
ゴルム,1345,1345,,名詞,一般,*,*,*,*,ゴルム,ゴルム,ゴルム,1/3,*,ご]るむ,*
ゴン,1345,1345,,名詞,一般,*,*,*,*,ゴン,ゴン,ゴン,1/2,*,ご]ん,*
コンガ,1345,1345,,名詞,一般,*,*,*,*,コンガ,コンガ,コンガ,1/3,*,こ]んが,*
金剛,1345,1345,,名詞,一般,*,*,*,*,金剛,キムゴウ,キムゴウ,0/4,*,き[むごう,*
不動,1345,1345,,名詞,一般,*,*,*,*,不動,フドウ,フドウ,0/3,*,ふ[どう,*
金色,1345,1345,,名詞,一般,*,*,*,*,金色,キンイロ,キンイロ,0/4,*,き[んいろ,*
黒子,1345,1345,,名詞,一般,*,*,*,*,黒子,クロコ,クロコ,0/3,*,く[ろこ,*
混沌のパオ,1345,1345,,名詞,一般,*,*,*,*,混沌のパオ,コントンノパオ,コントンノパオ,0/7,*,こ[んとんのぱお,*
混沌,1345,1345,,名詞,一般,*,*,*,*,混沌,コントン,コントン,0/4,*,こ[んとん,*
パオ,1345,1345,,名詞,一般,*,*,*,*,パオ,パオ,パオ,1/2,*,ぱ]お,*
サージュ,1345,1345,,名詞,一般,*,*,*,*,サージュ,サージュ,サージュ,0/3,*,さ[ーじユ,*
ザザミ,1345,1345,,名詞,一般,*,*,*,*,ザザミ,ザザミ,ザザミ,1/3,*,ざ]ざみ,*
ザボア,1345,1345,,名詞,一般,*,*,*,*,ザボア,ザボア,ザボア,1/3,*,ざ]ぼあ,*
三眼,1345,1345,,名詞,一般,*,*,*,*,三眼,サンガン,サンガン,0/4,*,さ[んがん,*
